(11.804917335510254, -68.51435852050781, -87.80210876464844)
(11.910957336425781, -68.109130859375, -88.22199249267578)
(10.850252151489258, -67.33280944824219, -87.48007202148438)
(11.73398208618164, -69.29627227783203, -87.24271392822266)
(10.863076210021973, -68.12269592285156, -86.65779113769531)
(10.8930025100708, -67.26451110839844, -86.64311218261719)
(10.74691390991211, -66.3498764038086, -87.4703369140625)
(10.850523948669434, -66.30353546142578, -86.59170532226562)
(10.886711120605469, -65.24360656738281, -87.44005584716797)
(11.049431800842285, -65.26134490966797, -86.57316589355469)
(11.016180992126465, -64.51898956298828, -87.4498062133789)
(11.236233711242676, -64.45758056640625, -86.57118225097656)
(10.836543083190918, -63.778324127197266, -87.19866943359375)
(11.163985252380371, -63.772132873535156, -86.40065002441406)
(10.912257194519043, -62.74799728393555, -86.4675064086914)
(11.014941215515137, -61.73844528198242, -86.41917419433594)
(11.791358947753906, -57.93684387207031, -87.37015533447266)
(10.381123542785645, -63.53501510620117, -89.46602630615234)
(10.643559455871582, -63.853824615478516, -88.3235855102539)
(10.688095092773438, -63.77576446533203, -89.46795654296875)
(10.874977111816406, -64.50189208984375, -88.39247131347656)
(10.846870422363281, -64.61444091796875, -89.25859069824219)
(10.75067138671875, -65.1240463256836, -88.40142059326172)
(10.631999969482422, -63.46348190307617, -90.02316284179688)
(-0.9898087382316589, -70.90933990478516, -94.27156829833984)
(9.555131912231445, -64.83750915527344, -93.8470687866211)
(10.868742942810059, -55.895111083984375, -97.79207611083984)
(11.496464729309082, -57.988136291503906, -98.74310302734375)
(12.13387680053711, -57.868709564208984, -98.70533752441406)
(12.23266315460205, -57.20273208618164, -98.64496612548828)
(11.73641300201416, -56.37217712402344, -98.30029296875)
(12.626829147338867, -56.86857986450195, -98.63196563720703)
(12.377342224121094, -56.148284912109375, -98.25041198730469)
(11.410860061645508, -55.69325637817383, -98.52853393554688)
(12.336417198181152, -55.75397491455078, -98.6728286743164)
(11.539731979370117, -55.5981330871582, -99.4255142211914)
(12.53455924987793, -55.75301742553711, -99.43792724609375)
(11.616806030273438, -55.61079406738281, -100.29499053955078)
(12.573600769042969, -55.89833450317383, -100.31211853027344)
(10.362192153930664, -62.771202087402344, -91.24773406982422)
(10.695672988891602, -62.00820541381836, -91.97114562988281)
(11.07644271850586, -61.295188903808594, -99.57670593261719)
(10.139806747436523, -62.207237243652344, -99.5629653930664)
(10.115748405456543, -61.772640228271484, -100.45542907714844)
(10.957304000854492, -60.83024978637695, -100.4720687866211)
(13.61843204498291, -56.64883041381836, -103.18687438964844)
(13.337006568908691, -49.758724212646484, -89.3847885131836)
(13.66788101196289, -48.84461212158203, -89.40145874023438)
(13.849570274353027, -47.90727233886719, -88.52388763427734)
(14.268449783325195, -46.96871566772461, -88.5321044921875)
(13.759325981140137, -47.93341827392578, -87.60594940185547)
(14.170981407165527, -46.88239288330078, -87.53805541992188)
(13.584146499633789, -48.7544059753418, -87.68547821044922)
(13.611889839172363, -48.833770751953125, -88.47933959960938)
(13.321098327636719, -49.748008728027344, -88.45547485351562)
(13.000614166259766, -50.64550018310547, -86.60000610351562)
(13.250038146972656, -49.935821533203125, -86.50247192382812)
(12.71541690826416, -51.546756744384766, -86.61001586914062)
(12.596654891967773, -52.57133102416992, -85.74620819091797)
(12.471809387207031, -53.325443267822266, -85.65360260009766)
(12.385001182556152, -53.93292999267578, -85.65138244628906)
(12.453811645507812, -54.33325958251953, -84.8277587890625)
(12.337016105651855, -54.54739761352539, -85.49076080322266)
(12.539490699768066, -53.47559356689453, -84.83784484863281)
(12.394783020019531, -55.13454055786133, -84.63911437988281)
(12.539363861083984, -54.50539016723633, -83.91325378417969)
(12.495698928833008, -55.21438217163086, -83.85014343261719)
(12.389166831970215, -56.04404830932617, -83.76876831054688)
(12.568171501159668, -55.126434326171875, -83.06836700439453)
(12.434999465942383, -56.152156829833984, -82.79179382324219)
(12.457343101501465, -55.32793426513672, -82.17144775390625)
(12.500572204589844, -54.27057647705078, -82.23381805419922)
(12.577342987060547, -54.33653259277344, -83.11003112792969)
(12.690516471862793, -53.334930419921875, -83.01805877685547)
(12.703487396240234, -53.13391876220703, -82.23137664794922)
(12.796000480651855, -52.5551872253418, -82.99746704101562)
(12.759328842163086, -52.391414642333984, -82.19601440429688)
(12.854650497436523, -51.656436920166016, -83.01404571533203)
(12.799050331115723, -51.465972900390625, -82.2083511352539)
(13.005887985229492, -50.66045379638672, -83.01488494873047)
(12.933095932006836, -50.474525451660156, -82.20478820800781)
(13.215231895446777, -49.85025405883789, -83.00778198242188)
(13.13043212890625, -49.66748809814453, -82.1854019165039)
(13.28421688079834, -48.96445846557617, -83.0033187866211)
(13.170161247253418, -48.783538818359375, -82.24559783935547)
(13.303781509399414, -48.17626190185547, -82.82660675048828)
(13.195853233337402, -48.24837112426758, -82.29164123535156)
(12.57522964477539, -48.045318603515625, -82.26532745361328)
(13.435111045837402, -47.36676025390625, -83.14092254638672)
(12.641205787658691, -47.264278411865234, -83.19674682617188)
(13.543872833251953, -46.50617218017578, -83.5261459350586)
(12.88609790802002, -46.35108947753906, -84.0762939453125)
(13.922770500183105, -45.9771842956543, -83.99871826171875)
(13.278823852539062, -45.3765754699707, -84.4050521850586)
(13.07558536529541, -45.66224670410156, -84.7801513671875)
(13.416655540466309, -45.11512756347656, -84.99091339111328)
(13.070613861083984, -45.56621170043945, -85.54231262207031)
(13.505525588989258, -44.820247650146484, -85.76122283935547)
(13.59878158569336, -44.65283203125, -86.67989349365234)
(13.673248291015625, -44.605621337890625, -87.54266357421875)
(13.829519271850586, -44.48263168334961, -88.318115234375)
(14.084609985351562, -44.58802032470703, -90.95584869384766)
(13.984895706176758, -44.566368103027344, -90.04191589355469)
(14.477664947509766, -43.780303955078125, -89.37838745117188)
(14.579086303710938, -43.73366165161133, -90.25731658935547)
(14.2201566696167, -44.538917541503906, -91.9797134399414)
(14.673264503479004, -43.71635437011719, -91.16168975830078)
(14.822880744934082, -43.605899810791016, -91.9583969116211)
(14.771339416503906, -43.74557113647461, -92.78398895263672)
(14.366520881652832, -44.56193161010742, -94.11933135986328)
(14.422739028930664, -44.563411712646484, -95.0472183227539)
(14.955988883972168, -43.68085479736328, -94.72895812988281)
(14.839242935180664, -43.73594284057617, -93.71633911132812)
(15.410064697265625, -43.15448760986328, -93.02178192138672)
(15.456768989562988, -43.14678955078125, -93.91376495361328)
(15.394113540649414, -43.147979736328125, -92.11274719238281)
(16.33884620666504, -43.37440872192383, -92.37322998046875)
(16.097339630126953, -43.12773132324219, -93.1624755859375)
(16.29526710510254, -43.522178649902344, -91.2975845336914)
(15.372682571411133, -43.16334533691406, -91.2059555053711)
(16.05439567565918, -43.45579147338867, -90.4226303100586)
(15.32570743560791, -43.2190055847168, -90.30250549316406)
(16.028886795043945, -43.78251266479492, -89.4754638671875)
(15.181211471557617, -43.3541259765625, -89.48078155517578)
(15.6187105178833, -43.6742057800293, -88.57553100585938)
(15.6845064163208, -44.441959381103516, -88.58329772949219)
(15.85043716430664, -44.50999450683594, -89.33210754394531)
(15.336263656616211, -44.965633392333984, -88.67323303222656)
(14.725386619567871, -45.984642028808594, -88.4619140625)
(14.820584297180176, -46.11092758178711, -89.46436309814453)
(14.577058792114258, -46.06344223022461, -87.640625)
(14.927013397216797, -45.23837661743164, -87.6556167602539)
(14.38193130493164, -46.24077606201172, -86.75679016113281)
(14.675338745117188, -45.37191390991211, -86.59953308105469)
(14.290477752685547, -46.07173538208008, -85.63846588134766)
(14.575409889221191, -45.22421646118164, -85.9259033203125)
(13.800076484680176, -46.89836120605469, -84.88919830322266)
(13.933428764343262, -46.90946960449219, -85.80575561523438)
(14.07702350616455, -46.202030181884766, -84.68504333496094)
(13.581252098083496, -47.885467529296875, -84.95930480957031)
(13.623394966125488, -47.95648193359375, -85.78112030029297)
(13.418237686157227, -48.89995193481445, -84.7084732055664)
(13.46243667602539, -48.953529357910156, -85.74199676513672)
(13.255027770996094, -49.866607666015625, -83.89708709716797)
(13.272377014160156, -49.8582649230957, -84.81580352783203)
(13.346959114074707, -49.061458587646484, -83.8427734375)
(13.404085159301758, -48.78732681274414, -84.23047637939453)
(13.03408432006836, -50.685447692871094, -83.9211196899414)
(13.04209041595459, -50.67599105834961, -84.8125991821289)
(12.857125282287598, -51.66745376586914, -83.8807601928711)
(12.832600593566895, -51.61042022705078, -84.77769470214844)
(12.766756057739258, -52.545623779296875, -83.86666107177734)
(12.700502395629883, -52.53310012817383, -84.76075744628906)
(12.64507007598877, -53.323673248291016, -83.87018585205078)
(12.779623031616211, -51.58110046386719, -85.6902084350586)
(13.023760795593262, -50.67125701904297, -85.70286560058594)
(13.271444320678711, -49.86823654174805, -85.72525787353516)
(13.464674949645996, -48.10024642944336, -83.90618896484375)
(13.488619804382324, -49.034637451171875, -86.72246551513672)
(13.649821281433105, -46.888580322265625, -84.0354995727539)
(13.680280685424805, -47.97755813598633, -86.68917083740234)
(13.963654518127441, -47.068660736083984, -86.65909576416016)
(14.292508125305176, -45.432273864746094, -84.9925308227539)
(13.879034996032715, -46.26778793334961, -84.08589172363281)
(14.56941032409668, -44.87645721435547, -85.80740356445312)
(14.908602714538574, -44.62432098388672, -86.75660705566406)
(14.285113334655762, -44.35009002685547, -86.2540283203125)
(14.288243293762207, -44.203895568847656, -86.83590698242188)
(14.346003532409668, -44.01487350463867, -87.560791015625)
(15.344096183776855, -44.39223861694336, -87.71769714355469)
(14.3493013381958, -43.901912689208984, -88.46859741210938)
(15.906891822814941, -44.99073028564453, -91.20784759521484)
(16.630346298217773, -44.41960906982422, -92.17428588867188)
(16.46639633178711, -44.29939651489258, -91.41026306152344)
(16.591533660888672, -44.28511428833008, -91.83252716064453)
(16.671262741088867, -44.043155670166016, -92.04813385009766)
(16.124359130859375, -44.437313079833984, -90.33177947998047)
(16.929607391357422, -44.007904052734375, -93.0302734375)
(16.572114944458008, -43.505374908447266, -93.10891723632812)
(16.76585578918457, -43.65070724487305, -93.55317687988281)
(16.21719741821289, -43.15321731567383, -93.90580749511719)
(16.65220069885254, -43.46184158325195, -94.1523208618164)
(16.219818115234375, -43.11019515991211, -94.84198760986328)
(16.678462982177734, -43.41857147216797, -94.90242767333984)
(16.23502540588379, -43.08986282348633, -95.7471694946289)
(16.713207244873047, -43.38973617553711, -95.7950210571289)
(16.249591827392578, -43.0847282409668, -96.66793823242188)
(16.758405685424805, -43.37342834472656, -96.70679473876953)
(16.255338668823242, -43.09042739868164, -97.58561706542969)
(16.80904197692871, -43.337154388427734, -97.62271881103516)
(16.273590087890625, -43.10779571533203, -98.49817657470703)
(16.882455825805664, -43.31424331665039, -98.52738189697266)
(16.389965057373047, -43.13652420043945, -99.2955551147461)
(16.969396591186523, -43.313106536865234, -99.43006134033203)
(16.251134872436523, -43.39772415161133, -100.25481414794922)
(17.087848663330078, -43.37431716918945, -100.1956787109375)
(17.156221389770508, -43.42111587524414, -101.05377197265625)
(16.081010818481445, -43.816810607910156, -101.11266326904297)
(17.411930084228516, -47.878074645996094, -103.82183074951172)
(17.669353485107422, -47.07418441772461, -103.04825592041016)
(17.48216438293457, -47.950477600097656, -103.00430297851562)
(17.415254592895508, -48.94444274902344, -102.99909973144531)
(17.365873336791992, -49.80149459838867, -102.10169982910156)
(17.32956886291504, -49.98991775512695, -102.92550659179688)
(17.432405471801758, -48.95907211303711, -102.17398834228516)
(17.346511840820312, -50.73871994018555, -102.26905059814453)
(17.443716049194336, -50.90945053100586, -103.08541107177734)
(17.51051139831543, -51.70650100708008, -102.20307922363281)
(17.187198638916016, -50.9015998840332, -101.32257843017578)
(17.690399169921875, -52.20970916748047, -101.10076904296875)
(17.387279510498047, -51.9987907409668, -100.51528930664062)
(17.696935653686523, -52.29799270629883, -100.4437255859375)
(17.275257110595703, -52.00537872314453, -100.2126693725586)
(18.148374557495117, -52.65505599975586, -100.35688018798828)
(16.807653427124023, -52.79569625854492, -100.03538513183594)
(17.983232498168945, -53.308414459228516, -100.02667999267578)
(17.175853729248047, -53.179588317871094, -100.3244857788086)
(18.178796768188477, -53.9050178527832, -99.45892333984375)
(17.591293334960938, -54.73134231567383, -99.54713439941406)
(17.14418601989746, -54.84080123901367, -100.40499114990234)
(17.36962890625, -55.65414810180664, -98.73615264892578)
(18.19501304626465, -54.58297348022461, -98.51512145996094)
(17.43220329284668, -56.544498443603516, -97.8253173828125)
(18.1960391998291, -55.52189254760742, -97.70872497558594)
(18.115190505981445, -57.17771911621094, -97.44763946533203)
(18.13962745666504, -56.306888580322266, -97.43807983398438)
(17.22480583190918, -57.20400619506836, -97.29271697998047)
(17.080907821655273, -57.918792724609375, -96.63103485107422)
(17.757667541503906, -58.06630325317383, -97.64029693603516)
(17.17461585998535, -58.834808349609375, -96.85627746582031)
(17.31375503540039, -58.75907516479492, -97.7169418334961)
(16.689008712768555, -59.33405303955078, -96.6032485961914)
(16.282407760620117, -59.962318420410156, -95.82120513916016)
(16.407527923583984, -59.95619583129883, -96.6966781616211)
(16.355932235717773, -58.99201583862305, -96.0319595336914)
(16.09691619873047, -60.7451286315918, -95.85601043701172)
(15.762609481811523, -61.50204849243164, -95.94282531738281)
(15.595918655395508, -62.03891372680664, -95.48463439941406)
(15.9446439743042, -61.38916778564453, -94.93560028076172)
(15.848991394042969, -61.6422233581543, -94.1137466430664)
(15.698277473449707, -62.17813491821289, -93.87425994873047)
(16.025482177734375, -60.99845886230469, -94.04185485839844)
(16.10517692565918, -60.67921447753906, -95.01129150390625)
(15.943292617797852, -59.99309539794922, -94.96047973632812)
(15.414241790771484, -59.86641311645508, -95.05675506591797)
(15.417953491210938, -60.117164611816406, -94.62651824951172)
(15.330244064331055, -59.34478759765625, -95.76654815673828)
(15.574012756347656, -58.465545654296875, -96.78245544433594)
(16.326095581054688, -58.27522659301758, -96.49647521972656)
(16.25146484375, -57.95267868041992, -96.94757843017578)
(15.678991317749023, -57.94950866699219, -97.5777359008789)
(16.513166427612305, -57.39881896972656, -97.66529846191406)
(16.67603874206543, -56.70920944213867, -98.5431137084961)
(16.361589431762695, -56.424888610839844, -99.48920440673828)
